index,participant_index,age,gender,trial_number,expectedness,comfortable,propensity,image_set,image_set_repeat,noisiness,oddity,quadrant,c_expect,c_comfrt,c_prpnst,c_noise,c_oddity,c_oddnse
182,6,42,"Female",22,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",8,2,"1 - High","1 - Present",4,5,4,1,1,1,1
183,6,42,"Female",23,"2 - Somewhat Expected","4 - Certainly Not","1 - cautious",11,2,"0 - Low","0 - None",1,2,4,1,0,0,0
184,6,42,"Female",24,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"0 - Low","0 - None",1,1,1,1,0,0,0
185,6,42,"Female",25,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,1,"0 - Low","0 - None",1,1,1,1,0,0,0
186,6,42,"Female",26,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",16,2,"1 - High","1 - Present",4,5,4,1,1,1,1
187,6,42,"Female",27,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",12,1,"1 - High","1 - Present",4,4,2,1,1,1,1
188,6,42,"Female",28,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","1 - cautious",15,2,"0 - Low","1 - Present",3,2,3,1,0,1,0
189,6,42,"Female",29,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","1 - cautious",12,2,"1 - High","1 - Present",4,2,3,1,1,1,1
190,6,42,"Female",30,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,2,"0 - Low","0 - None",1,1,1,1,0,0,0
191,6,42,"Female",31,"4 - Somewhat Unexpected","4 - Certainly Not","1 - cautious",3,2,"0 - Low","1 - Present",3,4,4,1,0,1,0
192,6,42,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,1,1,1,0,0,0
193,7,32,"Female",1,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",9,1,"0 - Low","1 - Present",3,4,2,0,0,1,0
194,7,32,"Female",2,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",2,1,"1 - High","1 - Present",4,5,4,0,1,1,1
195,7,32,"Female",3,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",6,1,"0 - Low","1 - Present",3,2,2,0,0,1,0
196,7,32,"Female",4,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",8,1,"0 - Low","0 - None",1,1,2,0,0,0,0
197,7,32,"Female",5,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",3,1,"0 - Low","1 - Present",3,4,1,0,0,1,0
198,7,32,"Female",6,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",9,2,"1 - High","1 - Present",4,4,1,0,1,1,1
199,7,32,"Female",7,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",1,1,"1 - High","1 - Present",4,5,2,0,1,1,1
200,7,32,"Female",8,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,1,"1 - High","0 - None",2,1,3,0,1,0,0
201,7,32,"Female",9,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",5,1,"1 - High","0 - None",2,1,2,0,1,0,0
202,7,32,"Female",10,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",8,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
203,7,32,"Female",11,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",7,1,"1 - High","1 - Present",4,4,1,0,1,1,1
204,7,32,"Female",12,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",14,1,"0 - Low","0 - None",1,2,1,0,0,0,0
205,7,32,"Female",13,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",5,2,"1 - High","0 - None",2,1,2,0,1,0,0
206,7,32,"Female",14,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",12,1,"1 - High","1 - Present",4,2,1,0,1,1,1
207,7,32,"Female",15,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,1,"1 - High","0 - None",2,1,2,0,1,0,0
208,7,32,"Female",16,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,1,"0 - Low","0 - None",1,1,1,0,0,0,0
209,7,32,"Female",17,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,2,"0 - Low","0 - None",1,1,1,0,0,0,0
210,7,32,"Female",18,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,2,"1 - High","0 - None",2,1,1,0,1,0,0
211,7,32,"Female",19,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","0 - None",1,1,1,0,0,0,0
212,7,32,"Female",20,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",4,1,"1 - High","0 - None",2,1,1,0,1,0,0
213,7,32,"Female",21,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","0 - None",1,2,1,0,0,0,0
214,7,32,"Female",22,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"0 - Low","1 - Present",3,1,1,0,0,1,0
215,7,32,"Female",23,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",14,2,"1 - High","0 - None",2,1,1,0,1,0,0
216,7,32,"Female",24,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
217,7,32,"Female",25,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",1,2,"0 - Low","1 - Present",3,4,1,0,0,1,0
218,7,32,"Female",26,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,2,"0 - Low","1 - Present",3,1,1,0,0,1,0
219,7,32,"Female",27,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",4,2,"1 - High","1 - Present",4,4,1,0,1,1,1
220,7,32,"Female",28,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,2,"1 - High","0 - None",2,1,1,0,1,0,0
221,7,32,"Female",29,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,2,"0 - Low","0 - None",1,1,3,0,0,0,0
222,7,32,"Female",30,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",7,2,"1 - High","1 - Present",4,2,1,0,1,1,1
223,7,32,"Female",31,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",10,2,"1 - High","1 - Present",4,4,2,0,1,1,1
224,7,32,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",6,2,"0 - Low","0 - None",1,1,1,0,0,0,0
225,8,59,"Female",1,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",7,1,"1 - High","1 - Present",4,5,1,1,1,1,1
226,8,59,"Female",2,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",2,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
227,8,59,"Female",3,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",9,1,"1 - High","1 - Present",4,5,1,1,1,1,1
228,8,59,"Female",4,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",1,1,"0 - Low","0 - None",1,2,1,1,0,0,0
229,8,59,"Female",5,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",8,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
230,8,59,"Female",6,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","1 - cautious",15,1,"0 - Low","0 - None",1,2,3,1,0,0,0
231,8,59,"Female",7,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",9,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
232,8,59,"Female",8,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",4,1,"1 - High","0 - None",2,1,1,1,1,0,0
233,8,59,"Female",9,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"1 - High","0 - None",2,1,1,1,1,0,0
234,8,59,"Female",10,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",15,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
235,8,59,"Female",11,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",2,2,"1 - High","1 - Present",4,5,4,1,1,1,1
236,8,59,"Female",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,1,"1 - High","0 - None",2,1,1,1,1,0,0
237,8,59,"Female",13,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",10,1,"1 - High","1 - Present",4,5,1,1,1,1,1
238,8,59,"Female",14,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,2,1,1,0,0,0
239,8,59,"Female",15,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"1 - High","0 - None",2,1,1,1,1,0,0
240,8,59,"Female",16,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",16,2,"1 - High","1 - Present",4,5,1,1,1,1,1
241,8,59,"Female",17,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",14,1,"0 - Low","0 - None",1,1,1,1,0,0,0
242,8,59,"Female",18,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","0 - None",1,1,1,1,0,0,0
243,8,59,"Female",19,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,2,"1 - High","1 - Present",4,4,2,1,1,1,1
244,8,59,"Female",20,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,1,"1 - High","0 - None",2,1,1,1,1,0,0
245,8,59,"Female",21,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,2,"1 - High","0 - None",2,1,1,1,1,0,0
246,8,59,"Female",22,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"0 - Low","0 - None",1,1,1,1,0,0,0
247,8,59,"Female",23,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",14,2,"0 - Low","0 - None",1,1,1,1,0,0,0
248,8,59,"Female",24,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,2,"1 - High","0 - None",2,1,1,1,1,0,0
249,8,59,"Female",25,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",7,2,"1 - High","1 - Present",4,5,1,1,1,1,1
250,8,59,"Female",26,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,1,"0 - Low","0 - None",1,1,1,1,0,0,0
251,8,59,"Female",27,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"1 - High","0 - None",2,1,1,1,1,0,0
252,8,59,"Female",28,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",13,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
253,8,59,"Female",29,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
254,8,59,"Female",30,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",12,2,"0 - Low","1 - Present",3,5,1,1,0,1,0
255,8,59,"Female",31,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",11,1,"1 - High","1 - Present",4,5,1,1,1,1,1
256,8,59,"Female",32,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",11,2,"0 - Low","1 - Present",3,5,1,1,0,1,0
257,9,50,"Female",1,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,1,"0 - Low","0 - None",1,2,2,1,0,0,0
258,9,50,"Female",2,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",14,1,"1 - High","1 - Present",4,2,1,1,1,1,1
259,9,50,"Female",3,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,2,"0 - Low","0 - None",1,2,2,1,0,0,0
260,9,50,"Female",4,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",5,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
261,9,50,"Female",5,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",3,1,"1 - High","0 - None",2,1,3,1,1,0,0
262,9,50,"Female",6,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,1,"1 - High","1 - Present",4,5,4,1,1,1,1
263,9,50,"Female",7,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,1,"1 - High","1 - Present",4,5,2,1,1,1,1
264,9,50,"Female",8,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",10,1,"1 - High","1 - Present",4,5,3,1,1,1,1
265,9,50,"Female",9,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,1,"1 - High","1 - Present",4,5,2,1,1,1,1
266,9,50,"Female",10,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",12,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
267,9,50,"Female",11,"3 - Indifferent / Can't Decide","4 - Certainly Not","1 - cautious",9,1,"1 - High","0 - None",2,3,4,1,1,0,0
268,9,50,"Female",12,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",14,2,"0 - Low","0 - None",1,5,4,1,0,0,0
269,9,50,"Female",13,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
270,9,50,"Female",14,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,2,"0 - Low","0 - None",1,1,1,1,0,0,0
271,9,50,"Female",15,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",8,1,"1 - High","1 - Present",4,4,1,1,1,1,1
272,9,50,"Female",16,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,2,"1 - High","1 - Present",4,5,2,1,1,1,1
273,9,50,"Female",17,"3 - Indifferent / Can't Decide","4 - Certainly Not","1 - cautious",9,2,"1 - High","0 - None",2,3,4,1,1,0,0
274,9,50,"Female",18,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",10,2,"1 - High","0 - None",2,1,3,1,1,0,0
275,9,50,"Female",19,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",15,1,"1 - High","0 - None",2,2,2,1,1,0,0
276,9,50,"Female",20,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",6,1,"0 - Low","1 - Present",3,5,2,1,0,1,0
277,9,50,"Female",21,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",6,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
278,9,50,"Female",22,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",15,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
279,9,50,"Female",23,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"0 - Low","0 - None",1,1,1,1,0,0,0
280,9,50,"Female",24,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",7,1,"0 - Low","0 - None",1,1,3,1,0,0,0
281,9,50,"Female",25,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"1 - High","0 - None",2,1,1,1,1,0,0
282,9,50,"Female",26,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",3,2,"0 - Low","1 - Present",3,5,1,1,0,1,0
283,9,50,"Female",27,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
284,9,50,"Female",28,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",5,2,"1 - High","0 - None",2,1,3,1,1,0,0
285,9,50,"Female",29,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",1,2,"0 - Low","0 - None",1,1,3,1,0,0,0
286,9,50,"Female",30,"1 - Completely Expected","4 - Certainly Not","1 - cautious",11,2,"1 - High","0 - None",2,1,4,1,1,0,0
287,9,50,"Female",31,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",7,2,"1 - High","1 - Present",4,5,2,1,1,1,1
288,9,50,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,2,"0 - Low","0 - None",1,1,1,1,0,0,0
289,10,49,"Male",1,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",3,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
290,10,49,"Male",2,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",9,1,"0 - Low","1 - Present",3,5,3,0,0,1,0
291,10,49,"Male",3,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,1,"1 - High","1 - Present",4,4,2,0,1,1,1
292,10,49,"Male",4,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",15,1,"0 - Low","0 - None",1,4,4,0,0,0,0
293,10,49,"Male",5,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",5,1,"0 - Low","0 - None",1,1,1,0,0,0,0
294,10,49,"Male",6,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",5,2,"1 - High","0 - None",2,2,2,0,1,0,0
295,10,49,"Male",7,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",6,1,"1 - High","1 - Present",4,4,4,0,1,1,1
296,10,49,"Male",8,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"1 - High","0 - None",2,1,1,0,1,0,0
297,10,49,"Male",9,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
298,10,49,"Male",10,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",8,1,"1 - High","1 - Present",4,2,1,0,1,1,1
299,10,49,"Male",11,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",13,2,"0 - Low","1 - Present",3,2,1,0,0,1,0
300,10,49,"Male",12,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",14,1,"1 - High","0 - None",2,2,2,0,1,0,0
301,10,49,"Male",13,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",14,2,"1 - High","1 - Present",4,4,3,0,1,1,1
302,10,49,"Male",14,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",9,2,"1 - High","1 - Present",4,4,4,0,1,1,1
303,10,49,"Male",15,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",7,1,"1 - High","1 - Present",4,4,3,0,1,1,1
304,10,49,"Male",16,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",1,1,"0 - Low","0 - None",1,1,1,0,0,0,0
305,10,49,"Male",17,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","0 - None",1,1,1,0,0,0,0
306,10,49,"Male",18,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",7,2,"1 - High","0 - None",2,2,1,0,1,0,0
307,10,49,"Male",19,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",16,1,"0 - Low","0 - None",1,2,3,0,0,0,0
308,10,49,"Male",20,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",1,2,"1 - High","0 - None",2,2,1,0,1,0,0
309,10,49,"Male",21,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","1 - Present",3,2,1,0,0,1,0
310,10,49,"Male",22,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",4,1,"1 - High","1 - Present",4,2,1,0,1,1,1
311,10,49,"Male",23,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",6,2,"0 - Low","1 - Present",3,2,1,0,0,1,0
312,10,49,"Male",24,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,2,"0 - Low","0 - None",1,2,3,0,0,0,0
313,10,49,"Male",25,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",16,2,"1 - High","0 - None",2,2,2,0,1,0,0
314,10,49,"Male",26,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,1,"1 - High","1 - Present",4,4,2,0,1,1,1
315,10,49,"Male",27,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",4,2,"1 - High","0 - None",2,2,2,0,1,0,0
316,10,49,"Male",28,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,1,"0 - Low","0 - None",1,1,1,0,0,0,0
317,10,49,"Male",29,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",2,2,"1 - High","0 - None",2,2,1,0,1,0,0
318,10,49,"Male",30,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",8,2,"0 - Low","0 - None",1,2,1,0,0,0,0
319,10,49,"Male",31,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",10,2,"0 - Low","1 - Present",3,2,1,0,0,1,0
320,10,49,"Male",32,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",12,2,"0 - Low","1 - Present",3,2,1,0,0,1,0
321,11,40,"Male",1,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",6,1,"0 - Low","1 - Present",3,2,1,0,0,1,0
322,11,40,"Male",2,"3 - Indifferent / Can't Decide","2 - Yes, a bit inconvenient but manageable","0 - adventurous",8,1,"0 - Low","0 - None",1,3,2,0,0,0,0
323,11,40,"Male",3,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",1,1,"1 - High","1 - Present",4,5,4,0,1,1,1
324,11,40,"Male",4,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",6,2,"1 - High","0 - None",2,1,2,0,1,0,0
325,11,40,"Male",5,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",11,1,"1 - High","1 - Present",4,5,3,0,1,1,1
326,11,40,"Male",6,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",16,1,"0 - Low","1 - Present",3,4,2,0,0,1,0
327,11,40,"Male",7,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",14,1,"0 - Low","0 - None",1,1,1,0,0,0,0
328,11,40,"Male",8,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,1,"0 - Low","0 - None",1,1,3,0,0,0,0
329,11,40,"Male",9,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",9,1,"1 - High","0 - None",2,1,1,0,1,0,0
330,11,40,"Male",10,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",11,2,"0 - Low","1 - Present",3,5,3,0,0,1,0
331,11,40,"Male",11,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",9,2,"1 - High","1 - Present",4,4,4,0,1,1,1
332,11,40,"Male",12,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",2,1,"1 - High","1 - Present",4,5,4,0,1,1,1
333,11,40,"Male",13,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,1,"1 - High","0 - None",2,1,1,0,1,0,0
334,11,40,"Male",14,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",16,2,"1 - High","0 - None",2,2,2,0,1,0,0
335,11,40,"Male",15,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",4,1,"1 - High","1 - Present",4,2,1,0,1,1,1
336,11,40,"Male",16,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,2,"0 - Low","0 - None",1,2,3,0,0,0,0
337,11,40,"Male",17,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",1,2,"0 - Low","0 - None",1,1,1,0,0,0,0
338,11,40,"Male",18,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",4,2,"1 - High","0 - None",2,1,2,0,1,0,0
339,11,40,"Male",19,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",7,1,"0 - Low","0 - None",1,2,1,0,0,0,0
340,11,40,"Male",20,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,2,"1 - High","1 - Present",4,5,2,0,1,1,1
